image_id,filename,relative_path,tract,category,super_category,super_category_id,class_name,class_id,width,height,aspect_ratio,file_size_kb,laplacian_var,mean_brightness,specular_ratio,quality_tag,phash,split
IMG_07454,3d003de6-b089-4eac-83ca-cb807021c656.jpg,upper-gi-tract/anatomical-landmarks/pylorus/3d003de6-b089-4eac-83ca-cb807021c656.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1015,1.207,714.97,35.2,146.18,0.303,Motion_Blur,85cd149257696de6,train
IMG_09761,d5cacf8e-b685-4fea-b1b5-e644c9d070a1.jpg,upper-gi-tract/anatomical-landmarks/z-line/d5cacf8e-b685-4fea-b1b5-e644c9d070a1.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,690.79,77.95,160.0,2.886,Motion_Blur,9172c49e45aa1ef5,train
IMG_03662,8c667b50-6ae1-4fc4-922f-951db1f933ab.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/8c667b50-6ae1-4fc4-922f-951db1f933ab.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,531,1.192,153.66,653.97,93.43,2.625,Good_Quality,cc9003075d185fff,train
IMG_10434,21752476-fc5b-4632-aafd-dd8ebd4a50d2.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/21752476-fc5b-4632-aafd-dd8ebd4a50d2.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1221,1012,1.207,687.8,272.2,134.51,0.001,Good_Quality,846ed59a518f56e4,train
IMG_05611,66afb928-19ba-45e1-b698-d9912761d49d.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/66afb928-19ba-45e1-b698-d9912761d49d.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,613,529,1.159,256.94,503.0,65.95,1.247,Good_Quality,99ad2595555574b4,train
IMG_06273,0e8ff1a4-586b-469e-8c98-f06ae59eb1b7.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/0e8ff1a4-586b-469e-8c98-f06ae59eb1b7.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,246.92,790.56,91.37,0.691,Good_Quality,d73241275f9c48cd,train
IMG_10274,aafd3f57-aa0e-4bd9-8d62-1e8470a66524.jpg,upper-gi-tract/pathological-findings/esophagitis-a/aafd3f57-aa0e-4bd9-8d62-1e8470a66524.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1221,1012,1.207,637.1,32.81,147.7,0.882,Motion_Blur,c407109f507f0ffc,train
IMG_03061,d86128e1-712d-4532-bf0b-70bfae06cbd4.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/d86128e1-712d-4532-bf0b-70bfae06cbd4.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,623,530,1.175,179.44,657.46,110.53,2.598,Good_Quality,9fa700d613d85bd8,train
IMG_09803,e263009e-5e98-48b8-8e4c-b23975d2816a.jpg,upper-gi-tract/anatomical-landmarks/z-line/e263009e-5e98-48b8-8e4c-b23975d2816a.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,744.57,271.68,127.97,0.001,Good_Quality,9087543f005f5ebe,train
IMG_00596,942f96f8-feff-4add-b43c-d00387f4d384.jpg,lower-gi-tract/anatomical-landmarks/cecum/942f96f8-feff-4add-b43c-d00387f4d384.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,532,1.19,208.29,514.21,111.34,0.12,Good_Quality,95275717509e7a8c,train
IMG_04742,aed8792e-afa3-46b9-98aa-16c4a07bb3df.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/aed8792e-afa3-46b9-98aa-16c4a07bb3df.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,158.17,566.84,107.41,0.14,Good_Quality,e4605595551d5bab,train
IMG_02612,b14f3dc1-981f-4769-a71c-1c854b97253a.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/b14f3dc1-981f-4769-a71c-1c854b97253a.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,635,548,1.159,265.46,471.1,106.31,0.25,Good_Quality,d5600013430f7fff,train
IMG_01327,c7b958aa-bd66-4a30-b68d-ab4eb4597a5c.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/c7b958aa-bd66-4a30-b68d-ab4eb4597a5c.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,633,532,1.19,190.04,390.16,102.93,0.254,Good_Quality,b53315cf524c587c,train
IMG_02205,c5f46088-a8b5-4db8-8e61-51f0f3e2dd18.jpg,lower-gi-tract/pathological-findings/polyps/c5f46088-a8b5-4db8-8e61-51f0f3e2dd18.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,528,528,1.0,34.84,163.19,121.14,1.349,Good_Quality,c06a05960fab3fda,train
IMG_05887,aff8e546-cd9a-4224-8396-956817f3a09a.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/aff8e546-cd9a-4224-8396-956817f3a09a.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,571,531,1.075,227.42,288.34,91.8,0.263,Good_Quality,9167659a016556df,train
IMG_00768,bdb65cba-75bf-4db6-bf88-f6083fd93693.jpg,lower-gi-tract/anatomical-landmarks/cecum/bdb65cba-75bf-4db6-bf88-f6083fd93693.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,242.55,308.13,121.17,0.157,Good_Quality,c4621709421f4fff,train
IMG_10647,f0a73083-cf60-4f8b-8252-4b2f91178988.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/f0a73083-cf60-4f8b-8252-4b2f91178988.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1349,1071,1.26,689.87,65.65,94.92,1.182,Motion_Blur,f5f1c18001e493ff,train
IMG_09651,b7fa1b2a-d91b-4ed1-b9a8-375036575355.jpg,upper-gi-tract/anatomical-landmarks/z-line/b7fa1b2a-d91b-4ed1-b9a8-375036575355.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,695.93,62.69,124.33,0.062,Motion_Blur,c52f007711fc57ca,train
IMG_08702,aad43e51-b430-4c18-805b-32ecf9f0ee7a.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/aad43e51-b430-4c18-805b-32ecf9f0ee7a.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,836.62,159.45,115.8,0.886,Good_Quality,b49740e6446317fb,train
IMG_05045,f58856a5-7148-436c-a202-ab64a7f46af0.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/f58856a5-7148-436c-a202-ab64a7f46af0.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,166.27,582.91,111.67,0.143,Good_Quality,f4201505571f56bf,train
IMG_07824,98d6067b-f5a6-4316-a81f-28cf698140f2.jpg,upper-gi-tract/anatomical-landmarks/pylorus/98d6067b-f5a6-4316-a81f-28cf698140f2.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,764.42,82.81,127.02,0.336,Good_Quality,d5c91096169b4f6d,train
IMG_07487,46b8a660-d4a5-4063-b910-a550c7b03bcc.jpg,upper-gi-tract/anatomical-landmarks/pylorus/46b8a660-d4a5-4063-b910-a550c7b03bcc.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,625.95,79.26,135.19,2.005,Motion_Blur,d53110ec04decfce,train
IMG_02381,f15ee182-84da-44e1-9033-046b3890e534.jpg,lower-gi-tract/pathological-findings/polyps/f15ee182-84da-44e1-9033-046b3890e534.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,570,518,1.1,24.35,143.87,85.71,0.032,Good_Quality,d13f04bc01fd07f4,train
IMG_06073,d74e8a9f-ebdf-4477-a84c-2a2ea53e7983.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/d74e8a9f-ebdf-4477-a84c-2a2ea53e7983.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,563,531,1.06,173.98,324.28,101.53,0.724,Good_Quality,dc280803233fbfaf,train
IMG_00697,acc67d4b-4d61-4a86-97c2-7b056cde3534.jpg,lower-gi-tract/anatomical-landmarks/cecum/acc67d4b-4d61-4a86-97c2-7b056cde3534.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,547,1.161,249.5,401.19,123.4,1.028,Good_Quality,d5d25000438f5fbf,train
IMG_06859,a672970e-cebc-4234-9dcc-11ef867c77d5.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/a672970e-cebc-4234-9dcc-11ef867c77d5.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,206.46,399.33,110.84,0.261,Good_Quality,d4861995655d6c5b,train
IMG_00969,f618a901-713c-4f3b-a0ff-b0a564b76e55.jpg,lower-gi-tract/anatomical-landmarks/cecum/f618a901-713c-4f3b-a0ff-b0a564b76e55.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,228.2,345.72,121.43,0.115,Good_Quality,d501450557175fdb,train
IMG_01447,09892567-1899-400f-be81-2b97c431732e.jpg,lower-gi-tract/pathological-findings/polyps/09892567-1899-400f-be81-2b97c431732e.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,570,530,1.075,29.81,110.66,89.43,0.285,Good_Quality,c4e0060df7879bd9,train
IMG_09850,f0526468-7b3c-4aa8-ab03-9fe950347171.jpg,upper-gi-tract/anatomical-landmarks/z-line/f0526468-7b3c-4aa8-ab03-9fe950347171.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,613,523,1.172,187.26,87.64,146.78,0.079,Good_Quality,801f517f157f426c,train
IMG_07853,a03e8f33-4e7a-4d3b-8210-2d6e01834366.jpg,upper-gi-tract/anatomical-landmarks/pylorus/a03e8f33-4e7a-4d3b-8210-2d6e01834366.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1013,1.205,671.41,39.33,136.83,2.293,Motion_Blur,815a556b556d562d,train
IMG_03404,26baaba5-75da-4a35-acaa-fc8430951f78.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/26baaba5-75da-4a35-acaa-fc8430951f78.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,635,547,1.161,186.95,584.85,96.6,1.018,Good_Quality,95217d4c59db32a6,train
IMG_02063,a1f003f0-d813-483c-aaef-96b3bafa7fd1.jpg,lower-gi-tract/pathological-findings/polyps/a1f003f0-d813-483c-aaef-96b3bafa7fd1.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,626,546,1.147,34.27,258.48,116.68,0.205,Good_Quality,959c05315dca5fe8,train
IMG_02474,d83bf15d-b205-47f6-b328-18219675f87f.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-0-1/d83bf15d-b205-47f6-b328-18219675f87f.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-0-1,16,571,531,1.075,195.31,148.93,109.05,0.125,Good_Quality,95bf1155445455de,train
IMG_07761,89dced8c-b610-4203-b5c0-b4538bb6f098.jpg,upper-gi-tract/anatomical-landmarks/pylorus/89dced8c-b610-4203-b5c0-b4538bb6f098.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,685.27,94.68,135.65,2.602,Good_Quality,f08f009d003b777f,train
IMG_04397,644876db-faac-428a-b206-51e0d6256d12.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/644876db-faac-428a-b206-51e0d6256d12.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,150.81,577.38,75.75,0.151,Good_Quality,f500d7315f23724e,train
IMG_06003,c7c44e05-9c05-4c1a-a968-86c509b3c7e0.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/c7c44e05-9c05-4c1a-a968-86c509b3c7e0.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,611,530,1.153,217.87,295.88,103.07,3.356,Good_Quality,dd6c003323893fdb,train
IMG_02303,def92085-d306-47cd-bcdf-1f61df544e7b.jpg,lower-gi-tract/pathological-findings/polyps/def92085-d306-47cd-bcdf-1f61df544e7b.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,547,530,1.032,26.42,394.83,81.0,0.29,Good_Quality,9c63192d560e6af5,train
IMG_06474,44bfe8f2-f6fc-4b84-9c0b-34a3fd7bd5b2.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/44bfe8f2-f6fc-4b84-9c0b-34a3fd7bd5b2.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,616,531,1.16,235.06,613.71,79.02,0.241,Good_Quality,953574c65c31676c,train
IMG_07600,602f33fc-1a7c-40e6-93f4-5ba28d113db9.jpg,upper-gi-tract/anatomical-landmarks/pylorus/602f33fc-1a7c-40e6-93f4-5ba28d113db9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1013,1.205,670.66,54.08,145.97,3.261,Motion_Blur,9543546e54bd4b33,train
IMG_08823,cf3b1cd2-d93c-44d7-b45b-3893f53bd343.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/cf3b1cd2-d93c-44d7-b45b-3893f53bd343.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,808.84,125.44,121.21,0.453,Good_Quality,b56350cc50bf433e,train
IMG_05374,2d58048e-b367-4f45-9c09-3e5a37b6a1fc.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/2d58048e-b367-4f45-9c09-3e5a37b6a1fc.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,530,1.175,226.56,363.53,98.88,2.8,Good_Quality,dd34109f079e16da,train
IMG_03376,1e2796bd-4d8c-45b9-a5fd-6af73779d41e.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/1e2796bd-4d8c-45b9-a5fd-6af73779d41e.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,607,531,1.143,152.07,556.38,80.4,0.15,Good_Quality,d190070e7b0f13df,train
IMG_01313,bcaecb5b-c64e-4067-ab28-e9c60ae4540d.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/bcaecb5b-c64e-4067-ab28-e9c60ae4540d.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,611,530,1.153,231.7,386.49,110.36,3.516,Good_Quality,c03e12ed0d793b96,train
IMG_04191,3b473275-8367-4cad-ae0c-8bb86b9c9444.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/3b473275-8367-4cad-ae0c-8bb86b9c9444.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,152.6,580.65,76.51,0.143,Good_Quality,b500d7715f33523c,train
IMG_02341,e7c945cc-5dad-4414-9980-2e85c8768733.jpg,lower-gi-tract/pathological-findings/polyps/e7c945cc-5dad-4414-9980-2e85c8768733.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,600,529,1.134,38.05,265.06,110.41,2.062,Good_Quality,c12d159e47789f70,train
IMG_02732,1897026b-8785-43d2-837c-d3ed1b2530ef.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/1897026b-8785-43d2-837c-d3ed1b2530ef.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,627,548,1.144,245.68,228.88,106.39,0.716,Good_Quality,e07895e1109773de,train
IMG_01162,554e73af-3456-46aa-b4db-d9048cf26044.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/554e73af-3456-46aa-b4db-d9048cf26044.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,571,532,1.073,190.15,202.89,91.28,0.158,Good_Quality,954f453911cc72cf,train
IMG_09753,d32aa8c7-0809-4dff-a99f-26518f45960d.jpg,upper-gi-tract/anatomical-landmarks/z-line/d32aa8c7-0809-4dff-a99f-26518f45960d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,613,524,1.17,180.57,139.76,150.42,0.167,Good_Quality,801f15ff543e526c,train
IMG_09123,258b334f-cc27-482d-8294-ed734c7eb96c.jpg,upper-gi-tract/anatomical-landmarks/z-line/258b334f-cc27-482d-8294-ed734c7eb96c.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,660.41,71.09,117.24,0.225,Motion_Blur,e037c1c8c0f3c3cf,train
IMG_02569,7de8c468-7dfb-4b32-be3c-a1ca3b78ff44.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/7de8c468-7dfb-4b32-be3c-a1ca3b78ff44.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,603,532,1.133,246.79,439.81,94.59,1.634,Good_Quality,9465d512455357db,train
IMG_00645,a2264b38-438f-4b47-921b-33778456e3c8.jpg,lower-gi-tract/anatomical-landmarks/cecum/a2264b38-438f-4b47-921b-33778456e3c8.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,623,531,1.173,220.79,517.02,105.37,0.163,Good_Quality,d0002f176f9e7d8a,train
IMG_04395,640f99a8-fdff-43c9-ab86-ab4f5cc335ad.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/640f99a8-fdff-43c9-ab86-ab4f5cc335ad.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,159.45,648.23,111.68,0.591,Good_Quality,818515165e7b5b6e,train
IMG_01484,11ead7bf-94d6-47e4-a861-ba300acc4e96.jpg,lower-gi-tract/pathological-findings/polyps/11ead7bf-94d6-47e4-a861-ba300acc4e96.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,541,530,1.021,26.14,161.95,86.91,0.856,Good_Quality,c01e16ff3ef82ac0,train
IMG_08630,90fda4da-a8fc-4653-bee4-6a2cfe566658.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/90fda4da-a8fc-4653-bee4-6a2cfe566658.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,637.54,94.61,115.69,12.939,High_Reflection,b537907a1a255af4,train
IMG_04900,cf843f5d-61c8-42b4-956c-4e63827a59e7.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/cf843f5d-61c8-42b4-956c-4e63827a59e7.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,152.7,577.41,107.41,1.819,Good_Quality,b5a0559555d55e1a,train
IMG_00128,1b1d312e-8e5f-4260-8852-0a20307d865f.jpg,lower-gi-tract/anatomical-landmarks/cecum/1b1d312e-8e5f-4260-8852-0a20307d865f.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,623,530,1.175,240.96,272.47,122.05,6.565,High_Reflection,c1c3149c999b1fb3,train
IMG_10363,e5309bb9-13de-4731-916a-4b7d3d0eb4c9.jpg,upper-gi-tract/pathological-findings/esophagitis-a/e5309bb9-13de-4731-916a-4b7d3d0eb4c9.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1225,1015,1.207,681.9,40.81,148.53,1.382,Motion_Blur,b5c1403f413f1ecd,train
IMG_06285,133e57e2-fc0c-4c80-9f9d-2e022ad58867.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/133e57e2-fc0c-4c80-9f9d-2e022ad58867.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,209.91,588.11,96.59,2.043,Good_Quality,b525454d55d552da,train
IMG_07106,e894108b-771e-4d8f-99bb-d4d21561a024.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/e894108b-771e-4d8f-99bb-d4d21561a024.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,201.38,690.76,88.18,0.206,Good_Quality,b52dd7545cd1520e,train
IMG_08329,25d77b17-e07c-44a7-962d-d2d04716cb00.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/25d77b17-e07c-44a7-962d-d2d04716cb00.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1279,1023,1.25,612.95,25.34,83.28,0.142,Motion_Blur,aee6f5a44b12b468,train
IMG_02667,f4c731b9-c5a7-462e-aad1-37d719e758bd.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/f4c731b9-c5a7-462e-aad1-37d719e758bd.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,628,530,1.185,204.34,147.04,131.41,6.311,High_Reflection,d0601f2742bf0ff1,train
IMG_04025,1414ebab-500a-486a-a5b0-a03adf6d47b8.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/1414ebab-500a-486a-a5b0-a03adf6d47b8.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,146.07,572.64,74.25,0.144,Good_Quality,a508d6355fd25a1b,train
IMG_04611,91c9b962-7b10-443d-bd8c-bae4f16e852f.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/91c9b962-7b10-443d-bd8c-bae4f16e852f.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,155.68,616.0,100.97,0.694,Good_Quality,e584951516575f0f,train
IMG_02009,918fd8b6-36aa-4751-af7d-3d68922b6a56.jpg,lower-gi-tract/pathological-findings/polyps/918fd8b6-36aa-4751-af7d-3d68922b6a56.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,626,547,1.144,46.48,463.28,102.56,0.099,Good_Quality,9561168bd20d6ee7,train
IMG_03573,68b03d64-882f-4732-bdcf-675f006ac7c9.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/68b03d64-882f-4732-bdcf-675f006ac7c9.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,627,548,1.144,195.66,480.02,107.81,0.177,Good_Quality,913f513a443f427d,train
IMG_06381,2cb61e47-0e6b-4132-81e3-cb44238d6ebb.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/2cb61e47-0e6b-4132-81e3-cb44238d6ebb.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,237.29,477.13,99.97,0.271,Good_Quality,d0295d85536d64f6,train
IMG_03306,06552e2c-5fff-4388-af20-787eb0495767.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/06552e2c-5fff-4388-af20-787eb0495767.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,609,531,1.147,172.75,653.51,98.24,1.958,Good_Quality,d0180707791fe7f1,train
IMG_04450,6fab7a23-7431-489a-9841-d3f76aa58b54.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/6fab7a23-7431-489a-9841-d3f76aa58b54.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,154.95,612.32,99.08,0.845,Good_Quality,e584d51416535b5f,train
IMG_07459,3e16956b-465b-4168-9840-cfabcbf65bf9.jpg,upper-gi-tract/anatomical-landmarks/pylorus/3e16956b-465b-4168-9840-cfabcbf65bf9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,748.97,91.69,108.39,0.147,Good_Quality,d41f003f107d5ff0,train
IMG_03073,dd41db37-9027-4305-941c-bb1f99f19a68.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/dd41db37-9027-4305-941c-bb1f99f19a68.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,635,548,1.159,284.4,572.54,90.83,0.106,Good_Quality,b43855c0438f737e,train
IMG_02632,ccb9a231-aaa3-4104-bc86-ed9ad6a642d1.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/ccb9a231-aaa3-4104-bc86-ed9ad6a642d1.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,623,530,1.175,233.19,271.35,116.48,0.193,Good_Quality,c13f40760a7b6e39,train
IMG_00031,05fc635d-8423-4727-a3f4-367f753ba279.jpg,lower-gi-tract/anatomical-landmarks/cecum/05fc635d-8423-4727-a3f4-367f753ba279.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,588,530,1.109,193.53,200.3,119.87,1.307,Good_Quality,d43f12785e6233cc,train
IMG_05597,644a9703-8c0e-4a9c-a735-ddf1c0e776d4.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/644a9703-8c0e-4a9c-a735-ddf1c0e776d4.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,530,1.175,211.07,278.01,116.92,1.398,Good_Quality,d13f40ff04f25f20,train
IMG_03090,e55c6792-0e27-4b67-a099-e02bfea0f244.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e55c6792-0e27-4b67-a099-e02bfea0f244.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,633,531,1.192,223.34,380.56,111.55,0.097,Good_Quality,c480179556976fda,train
IMG_00333,503bf3e3-b208-4c07-bdc7-4ff63c5aeb51.jpg,lower-gi-tract/anatomical-landmarks/cecum/503bf3e3-b208-4c07-bdc7-4ff63c5aeb51.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,628,530,1.185,239.4,223.27,125.06,0.4,Good_Quality,85215d9346fd1ae3,train
IMG_08239,07002557-a9ad-480f-a282-a439de8ed558.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/07002557-a9ad-480f-a282-a439de8ed558.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,654.11,62.5,110.02,1.654,Motion_Blur,856254b55573cea9,train
