image_id,filename,relative_path,tract,category,super_category,super_category_id,class_name,class_id,width,height,aspect_ratio,file_size_kb,laplacian_var,mean_brightness,specular_ratio,quality_tag,phash,split,fold
IMG_06859,a672970e-cebc-4234-9dcc-11ef867c77d5.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/a672970e-cebc-4234-9dcc-11ef867c77d5.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,206.46,399.33,110.84,0.261,Good_Quality,d4861995655d6c5b,train,3
IMG_00969,f618a901-713c-4f3b-a0ff-b0a564b76e55.jpg,lower-gi-tract/anatomical-landmarks/cecum/f618a901-713c-4f3b-a0ff-b0a564b76e55.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,228.2,345.72,121.43,0.115,Good_Quality,d501450557175fdb,train,3
IMG_01447,09892567-1899-400f-be81-2b97c431732e.jpg,lower-gi-tract/pathological-findings/polyps/09892567-1899-400f-be81-2b97c431732e.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,570,530,1.075,29.81,110.66,89.43,0.285,Good_Quality,c4e0060df7879bd9,train,3
IMG_09850,f0526468-7b3c-4aa8-ab03-9fe950347171.jpg,upper-gi-tract/anatomical-landmarks/z-line/f0526468-7b3c-4aa8-ab03-9fe950347171.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,613,523,1.172,187.26,87.64,146.78,0.079,Good_Quality,801f517f157f426c,train,3
IMG_07853,a03e8f33-4e7a-4d3b-8210-2d6e01834366.jpg,upper-gi-tract/anatomical-landmarks/pylorus/a03e8f33-4e7a-4d3b-8210-2d6e01834366.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1013,1.205,671.41,39.33,136.83,2.293,Motion_Blur,815a556b556d562d,train,3
IMG_03404,26baaba5-75da-4a35-acaa-fc8430951f78.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/26baaba5-75da-4a35-acaa-fc8430951f78.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,635,547,1.161,186.95,584.85,96.6,1.018,Good_Quality,95217d4c59db32a6,train,3
IMG_02063,a1f003f0-d813-483c-aaef-96b3bafa7fd1.jpg,lower-gi-tract/pathological-findings/polyps/a1f003f0-d813-483c-aaef-96b3bafa7fd1.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,626,546,1.147,34.27,258.48,116.68,0.205,Good_Quality,959c05315dca5fe8,train,3
IMG_07761,89dced8c-b610-4203-b5c0-b4538bb6f098.jpg,upper-gi-tract/anatomical-landmarks/pylorus/89dced8c-b610-4203-b5c0-b4538bb6f098.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,685.27,94.68,135.65,2.602,Good_Quality,f08f009d003b777f,train,3
IMG_04397,644876db-faac-428a-b206-51e0d6256d12.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/644876db-faac-428a-b206-51e0d6256d12.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,150.81,577.38,75.75,0.151,Good_Quality,f500d7315f23724e,train,3
IMG_02303,def92085-d306-47cd-bcdf-1f61df544e7b.jpg,lower-gi-tract/pathological-findings/polyps/def92085-d306-47cd-bcdf-1f61df544e7b.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,547,530,1.032,26.42,394.83,81.0,0.29,Good_Quality,9c63192d560e6af5,train,3
IMG_06474,44bfe8f2-f6fc-4b84-9c0b-34a3fd7bd5b2.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/44bfe8f2-f6fc-4b84-9c0b-34a3fd7bd5b2.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,616,531,1.16,235.06,613.71,79.02,0.241,Good_Quality,953574c65c31676c,train,3
IMG_07600,602f33fc-1a7c-40e6-93f4-5ba28d113db9.jpg,upper-gi-tract/anatomical-landmarks/pylorus/602f33fc-1a7c-40e6-93f4-5ba28d113db9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1013,1.205,670.66,54.08,145.97,3.261,Motion_Blur,9543546e54bd4b33,train,3
IMG_05374,2d58048e-b367-4f45-9c09-3e5a37b6a1fc.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/2d58048e-b367-4f45-9c09-3e5a37b6a1fc.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,530,1.175,226.56,363.53,98.88,2.8,Good_Quality,dd34109f079e16da,train,3
IMG_03376,1e2796bd-4d8c-45b9-a5fd-6af73779d41e.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/1e2796bd-4d8c-45b9-a5fd-6af73779d41e.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,607,531,1.143,152.07,556.38,80.4,0.15,Good_Quality,d190070e7b0f13df,train,3
IMG_01313,bcaecb5b-c64e-4067-ab28-e9c60ae4540d.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/bcaecb5b-c64e-4067-ab28-e9c60ae4540d.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,611,530,1.153,231.7,386.49,110.36,3.516,Good_Quality,c03e12ed0d793b96,train,3
IMG_02341,e7c945cc-5dad-4414-9980-2e85c8768733.jpg,lower-gi-tract/pathological-findings/polyps/e7c945cc-5dad-4414-9980-2e85c8768733.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,600,529,1.134,38.05,265.06,110.41,2.062,Good_Quality,c12d159e47789f70,train,3
IMG_02732,1897026b-8785-43d2-837c-d3ed1b2530ef.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/1897026b-8785-43d2-837c-d3ed1b2530ef.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,627,548,1.144,245.68,228.88,106.39,0.716,Good_Quality,e07895e1109773de,train,3
IMG_09753,d32aa8c7-0809-4dff-a99f-26518f45960d.jpg,upper-gi-tract/anatomical-landmarks/z-line/d32aa8c7-0809-4dff-a99f-26518f45960d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,613,524,1.17,180.57,139.76,150.42,0.167,Good_Quality,801f15ff543e526c,train,3
IMG_09123,258b334f-cc27-482d-8294-ed734c7eb96c.jpg,upper-gi-tract/anatomical-landmarks/z-line/258b334f-cc27-482d-8294-ed734c7eb96c.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,660.41,71.09,117.24,0.225,Motion_Blur,e037c1c8c0f3c3cf,train,3
IMG_02569,7de8c468-7dfb-4b32-be3c-a1ca3b78ff44.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/7de8c468-7dfb-4b32-be3c-a1ca3b78ff44.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,603,532,1.133,246.79,439.81,94.59,1.634,Good_Quality,9465d512455357db,train,3
IMG_00645,a2264b38-438f-4b47-921b-33778456e3c8.jpg,lower-gi-tract/anatomical-landmarks/cecum/a2264b38-438f-4b47-921b-33778456e3c8.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,623,531,1.173,220.79,517.02,105.37,0.163,Good_Quality,d0002f176f9e7d8a,train,3
IMG_01484,11ead7bf-94d6-47e4-a861-ba300acc4e96.jpg,lower-gi-tract/pathological-findings/polyps/11ead7bf-94d6-47e4-a861-ba300acc4e96.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,541,530,1.021,26.14,161.95,86.91,0.856,Good_Quality,c01e16ff3ef82ac0,train,3
IMG_08630,90fda4da-a8fc-4653-bee4-6a2cfe566658.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/90fda4da-a8fc-4653-bee4-6a2cfe566658.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,637.54,94.61,115.69,12.939,High_Reflection,b537907a1a255af4,train,3
IMG_04900,cf843f5d-61c8-42b4-956c-4e63827a59e7.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/cf843f5d-61c8-42b4-956c-4e63827a59e7.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,152.7,577.41,107.41,1.819,Good_Quality,b5a0559555d55e1a,train,3
IMG_00128,1b1d312e-8e5f-4260-8852-0a20307d865f.jpg,lower-gi-tract/anatomical-landmarks/cecum/1b1d312e-8e5f-4260-8852-0a20307d865f.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,623,530,1.175,240.96,272.47,122.05,6.565,High_Reflection,c1c3149c999b1fb3,train,3
IMG_10363,e5309bb9-13de-4731-916a-4b7d3d0eb4c9.jpg,upper-gi-tract/pathological-findings/esophagitis-a/e5309bb9-13de-4731-916a-4b7d3d0eb4c9.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1225,1015,1.207,681.9,40.81,148.53,1.382,Motion_Blur,b5c1403f413f1ecd,train,3
IMG_06285,133e57e2-fc0c-4c80-9f9d-2e022ad58867.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/133e57e2-fc0c-4c80-9f9d-2e022ad58867.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,209.91,588.11,96.59,2.043,Good_Quality,b525454d55d552da,train,3
IMG_07106,e894108b-771e-4d8f-99bb-d4d21561a024.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/e894108b-771e-4d8f-99bb-d4d21561a024.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,201.38,690.76,88.18,0.206,Good_Quality,b52dd7545cd1520e,train,3
IMG_08329,25d77b17-e07c-44a7-962d-d2d04716cb00.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/25d77b17-e07c-44a7-962d-d2d04716cb00.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1279,1023,1.25,612.95,25.34,83.28,0.142,Motion_Blur,aee6f5a44b12b468,train,3
IMG_04025,1414ebab-500a-486a-a5b0-a03adf6d47b8.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/1414ebab-500a-486a-a5b0-a03adf6d47b8.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,146.07,572.64,74.25,0.144,Good_Quality,a508d6355fd25a1b,train,3
IMG_04611,91c9b962-7b10-443d-bd8c-bae4f16e852f.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/91c9b962-7b10-443d-bd8c-bae4f16e852f.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,155.68,616.0,100.97,0.694,Good_Quality,e584951516575f0f,train,3
IMG_02009,918fd8b6-36aa-4751-af7d-3d68922b6a56.jpg,lower-gi-tract/pathological-findings/polyps/918fd8b6-36aa-4751-af7d-3d68922b6a56.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,626,547,1.144,46.48,463.28,102.56,0.099,Good_Quality,9561168bd20d6ee7,train,3
IMG_03573,68b03d64-882f-4732-bdcf-675f006ac7c9.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/68b03d64-882f-4732-bdcf-675f006ac7c9.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,627,548,1.144,195.66,480.02,107.81,0.177,Good_Quality,913f513a443f427d,train,3
IMG_06381,2cb61e47-0e6b-4132-81e3-cb44238d6ebb.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/2cb61e47-0e6b-4132-81e3-cb44238d6ebb.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,237.29,477.13,99.97,0.271,Good_Quality,d0295d85536d64f6,train,3
IMG_03306,06552e2c-5fff-4388-af20-787eb0495767.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/06552e2c-5fff-4388-af20-787eb0495767.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,609,531,1.147,172.75,653.51,98.24,1.958,Good_Quality,d0180707791fe7f1,train,3
IMG_04450,6fab7a23-7431-489a-9841-d3f76aa58b54.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/6fab7a23-7431-489a-9841-d3f76aa58b54.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,154.95,612.32,99.08,0.845,Good_Quality,e584d51416535b5f,train,3
IMG_07459,3e16956b-465b-4168-9840-cfabcbf65bf9.jpg,upper-gi-tract/anatomical-landmarks/pylorus/3e16956b-465b-4168-9840-cfabcbf65bf9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,748.97,91.69,108.39,0.147,Good_Quality,d41f003f107d5ff0,train,3
IMG_03073,dd41db37-9027-4305-941c-bb1f99f19a68.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/dd41db37-9027-4305-941c-bb1f99f19a68.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,635,548,1.159,284.4,572.54,90.83,0.106,Good_Quality,b43855c0438f737e,train,3
IMG_05597,644a9703-8c0e-4a9c-a735-ddf1c0e776d4.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/644a9703-8c0e-4a9c-a735-ddf1c0e776d4.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,530,1.175,211.07,278.01,116.92,1.398,Good_Quality,d13f40ff04f25f20,train,3
IMG_03090,e55c6792-0e27-4b67-a099-e02bfea0f244.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e55c6792-0e27-4b67-a099-e02bfea0f244.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,633,531,1.192,223.34,380.56,111.55,0.097,Good_Quality,c480179556976fda,train,3
IMG_08239,07002557-a9ad-480f-a282-a439de8ed558.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/07002557-a9ad-480f-a282-a439de8ed558.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,654.11,62.5,110.02,1.654,Motion_Blur,856254b55573cea9,train,3
IMG_07126,ec866c04-9e01-4f8b-8759-4be24243900b.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/ec866c04-9e01-4f8b-8759-4be24243900b.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,605,530,1.142,214.21,216.2,107.37,2.48,Good_Quality,c03f14da45ea3fe0,train,3
IMG_00038,0724d289-be4d-4ee7-b39a-9105df9b1686.jpg,lower-gi-tract/anatomical-landmarks/cecum/0724d289-be4d-4ee7-b39a-9105df9b1686.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,628,529,1.187,249.77,282.55,123.52,0.443,Good_Quality,958056d153770fe3,train,3
IMG_05622,6b1aa8ad-2ac0-4d10-bf7e-37ea235f882d.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/6b1aa8ad-2ac0-4d10-bf7e-37ea235f882d.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,531,1.192,222.04,705.75,99.11,1.146,Good_Quality,95867b0d60f69f0a,train,3
IMG_07834,9bccf7a8-6ae1-45ed-9d09-233528edfaba.jpg,upper-gi-tract/anatomical-landmarks/pylorus/9bccf7a8-6ae1-45ed-9d09-233528edfaba.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1013,1.209,756.65,46.49,109.1,0.258,Motion_Blur,c02f815b253e1fe9,train,3
IMG_03807,ca38dc82-97c6-4076-89e1-c538616160fb.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/ca38dc82-97c6-4076-89e1-c538616160fb.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,176.38,646.25,111.28,0.171,Good_Quality,95255d5d56b61a62,train,3
IMG_03631,820bb07f-b880-4c63-82ae-7c30dbe5ebf3.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/820bb07f-b880-4c63-82ae-7c30dbe5ebf3.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,174.21,620.4,102.27,0.164,Good_Quality,942195dd563746d6,train,3
IMG_04653,996840ac-e816-4ec8-af2f-ae4c36129f24.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/996840ac-e816-4ec8-af2f-ae4c36129f24.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,164.21,616.03,87.97,0.19,Good_Quality,f02517d1d005d7f3,train,3
IMG_00342,5115730f-7ed2-4977-9a11-18f620a91d92.jpg,lower-gi-tract/anatomical-landmarks/cecum/5115730f-7ed2-4977-9a11-18f620a91d92.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,225.91,463.33,112.36,0.148,Good_Quality,d500571d55355757,train,3
IMG_02972,a55d4259-08d7-432f-8d3e-786ad1cd49ea.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/a55d4259-08d7-432f-8d3e-786ad1cd49ea.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,572,531,1.077,159.18,111.81,97.36,0.02,Good_Quality,8dd45585550c575f,train,3
IMG_08907,e8d4fe10-ba4e-41a1-b585-f54bc57c4172.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/e8d4fe10-ba4e-41a1-b585-f54bc57c4172.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1012,1.21,803.39,82.62,116.33,14.235,High_Reflection,806e51bf44b936e5,train,3
IMG_06646,7294762b-8b99-4859-9ebb-aeeb5b3ddd5e.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/7294762b-8b99-4859-9ebb-aeeb5b3ddd5e.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,230.68,530.86,107.52,0.247,Good_Quality,d0855513575a5e5e,train,3
IMG_07272,0f134090-5967-44d0-886f-eae91e2bc04a.jpg,upper-gi-tract/anatomical-landmarks/pylorus/0f134090-5967-44d0-886f-eae91e2bc04a.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,765.74,98.26,141.17,0.547,Good_Quality,d5e705cf001b1b37,train,3
IMG_10504,68c4ce88-6d50-4c96-af97-db43d048c33b.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/68c4ce88-6d50-4c96-af97-db43d048c33b.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1221,1013,1.205,638.94,34.21,129.41,0.96,Motion_Blur,b107c53b107c53f3,train,3
IMG_02275,d7f965d4-3185-4572-b3ad-68c0f2a2ad7f.jpg,lower-gi-tract/pathological-findings/polyps/d7f965d4-3185-4572-b3ad-68c0f2a2ad7f.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,586,514,1.14,26.77,205.27,88.1,0.375,Good_Quality,c03e02f89fc367f0,train,3
IMG_02262,d3f6a0ed-b73b-4ab8-9684-22390e002724.jpg,lower-gi-tract/pathological-findings/polyps/d3f6a0ed-b73b-4ab8-9684-22390e002724.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,571,506,1.128,29.1,204.8,84.26,0.541,Good_Quality,85905435d656fb9a,train,3
IMG_01854,6dab58eb-6ef9-45c3-8c94-6e06ad01576b.jpg,lower-gi-tract/pathological-findings/polyps/6dab58eb-6ef9-45c3-8c94-6e06ad01576b.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,622,531,1.171,36.36,281.36,101.71,0.368,Good_Quality,c4370118cf66cf73,train,3
IMG_07456,3de5c88a-5d41-40c4-ae81-eeeb295bfae9.jpg,upper-gi-tract/anatomical-landmarks/pylorus/3de5c88a-5d41-40c4-ae81-eeeb295bfae9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,708.03,67.53,126.25,0.301,Motion_Blur,849615d951cf6e66,train,3
IMG_05785,958d46ce-9474-4128-bf8c-a428b48a82cc.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/958d46ce-9474-4128-bf8c-a428b48a82cc.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,212.07,426.05,87.39,0.072,Good_Quality,c82117d21d3ed6d9,train,3
IMG_08096,e286e8f7-9588-4ec8-8261-4a62776c17e6.jpg,upper-gi-tract/anatomical-landmarks/pylorus/e286e8f7-9588-4ec8-8261-4a62776c17e6.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,725.37,40.87,119.86,0.068,Motion_Blur,806e152e559b57d9,train,3
IMG_03115,f115d5d6-aad9-4116-83b8-05a5d0433ee2.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/f115d5d6-aad9-4116-83b8-05a5d0433ee2.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,623,529,1.178,239.08,288.16,107.86,2.783,Good_Quality,958544335b725afa,train,3
IMG_05759,8edc2363-3031-4968-ae8a-4f160f86c8c7.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/8edc2363-3031-4968-ae8a-4f160f86c8c7.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,635,547,1.161,233.7,421.69,100.87,0.308,Good_Quality,d495d54915967a4b,train,3
IMG_06562,5c7a17bf-06ed-422c-a19d-9945288baa1a.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/5c7a17bf-06ed-422c-a19d-9945288baa1a.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,630,531,1.186,194.91,445.8,88.87,1.31,Good_Quality,ce0d11bc7dd241f1,train,3
IMG_03645,87633a03-3985-4ca7-bd9d-09a100d6884b.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/87633a03-3985-4ca7-bd9d-09a100d6884b.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,162.37,627.01,111.77,1.232,Good_Quality,9525950555775e1b,train,3
IMG_09137,28aeb1cd-5209-4a23-b100-e5d8bff7490d.jpg,upper-gi-tract/anatomical-landmarks/z-line/28aeb1cd-5209-4a23-b100-e5d8bff7490d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,670.17,48.51,120.39,0.001,Motion_Blur,951f40f040ff17e3,train,3
IMG_00692,abc7c3ea-5395-4fc4-a357-77341856dfe1.jpg,lower-gi-tract/anatomical-landmarks/cecum/abc7c3ea-5395-4fc4-a357-77341856dfe1.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,547,1.161,294.51,703.64,116.88,0.03,Good_Quality,9542552e458f36cf,train,3
IMG_05802,998fd95c-1e2e-4f99-abf2-67a264762a0c.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/998fd95c-1e2e-4f99-abf2-67a264762a0c.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,601,529,1.136,207.47,205.72,87.39,7.936,High_Reflection,f53a0b610c63cd67,train,3
IMG_03211,6bb77672-e4bf-4d6f-a541-906a527e9420.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/6bb77672-e4bf-4d6f-a541-906a527e9420.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-3,21,624,530,1.177,201.14,173.64,104.28,0.001,Good_Quality,e5ad8435527317e4,train,3
IMG_04064,1e684368-a77f-489f-99ca-9710ff8ecffd.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/1e684368-a77f-489f-99ca-9710ff8ecffd.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,174.25,611.4,113.89,0.876,Good_Quality,f02195855515577f,train,3
IMG_04454,706ac95f-453b-4b84-af8c-c656294cc6d0.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/706ac95f-453b-4b84-af8c-c656294cc6d0.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,159.1,594.59,81.41,0.209,Good_Quality,b50ad5c9562b1acd,train,3
IMG_07299,151b8a13-f928-4017-8c60-83b5a7e062dc.jpg,upper-gi-tract/anatomical-landmarks/pylorus/151b8a13-f928-4017-8c60-83b5a7e062dc.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1015,1.207,752.13,39.23,139.09,0.091,Motion_Blur,d40600fb4237377f,train,3
IMG_07290,13a6a951-55b5-4ade-a6af-ae51618d7ee0.jpg,upper-gi-tract/anatomical-landmarks/pylorus/13a6a951-55b5-4ade-a6af-ae51618d7ee0.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,696.58,39.72,136.72,0.414,Motion_Blur,804f55bf54ad435c,train,3
IMG_07935,b54edfec-351b-439d-ba7d-1ca4a88f8688.jpg,upper-gi-tract/anatomical-landmarks/pylorus/b54edfec-351b-439d-ba7d-1ca4a88f8688.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1015,1.207,737.92,65.87,129.85,0.615,Motion_Blur,908155cd54fc733b,train,3
IMG_10598,bebff700-3b3d-4910-8973-5f7d3c335bf9.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/bebff700-3b3d-4910-8973-5f7d3c335bf9.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1221,1020,1.197,1062.39,925.92,118.68,2.406,Good_Quality,803fd587149d1fd8,train,3
IMG_01701,487a6096-3449-4610-8de0-6e736893d8d7.jpg,lower-gi-tract/pathological-findings/polyps/487a6096-3449-4610-8de0-6e736893d8d7.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,622,529,1.176,48.38,370.99,113.02,1.403,Good_Quality,d21c01671bbaefe0,train,3
